Latitude;(decimal;degrees):;52527,00;;;;;;;;
Longitude;(decimal;degrees):;11393,00;;;;;;;;
Elevation;(m):;49;;;;;;;;;
Radiation;database:;PVGIS-SARAH2;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
Slope:;25;deg.;;;;;;;;;
Azimuth:;8;deg.;;;;;;;;;
Nominal;power;of;the;PV;system;(c-Si);(kWp):;1800.0;;;
System;losses;(%):;14.0;;;;;;;;
time;P;G(i);H_sun;T2m;WS10m;Int;;;;;
20200220:0911;318348.0;214.06;45005,00;Apr 15;03. Jan;0.0;;;;;
20200220:1011;136926.0;102.96;45040,00;Apr 75;Mrz 31;0.0;;;;;
20200220:1111;208602.0;148.21;26.44;Mai 64;Mrz 38;0.0;;;;;
20200220:1211;469440.0;308.97;45194,00;Jun 63;Mrz 45;0.0;;;;;
20200220:1311;403416.0;268.2;22.85;Jul 55;Apr 76;0.0;;;;;
20200220:1411;126414.0;97.54;17.65;Aug 21;Apr 14;0.0;;;;;
20200220:1511;27792.0;30.79;28764,00;Aug 22;Apr 21;0.0;;;;;
20200220:1611;0.0;Feb 89;27426,00;Jul 94;Apr 14;0.0;;;;;
20200220:1711;0.0;0.0;0.0;Jul 68;Apr 34;0.0;;;;;
20200220:1811;0.0;0.0;0.0;Jul 46;Apr 62;0.0;;;;;
20200220:1911;0.0;0.0;0.0;Jul 55;Apr 69;0.0;;;;;
20200220:2011;0.0;0.0;0.0;Jul 54;Apr 83;0.0;;;;;
20200220:2111;0.0;0.0;0.0;Jul 53;05. Mrz;0.0;;;;;
20200220:2211;0.0;0.0;0.0;Jul 25;Mai 24;0.0;;;;;
20200220:2311;0.0;0.0;0.0;Jun 88;6.0;0.0;;;;;
20200221:0011;0.0;0.0;0.0;Jun 36;07. Jan;0.0;;;;;
20200221:0111;0.0;0.0;0.0;Apr 93;07. Jan;0.0;;;;;
20200221:0211;0.0;0.0;0.0;Apr 23;Jun 48;0.0;;;;;
20200221:0311;0.0;0.0;0.0;Mrz 79;Mai 86;0.0;;;;;
20200221:0411;0.0;0.0;0.0;Mrz 55;Mai 66;0.0;;;;;
20200221:0511;0.0;0.0;0.0;Mrz 38;Mai 52;0.0;;;;;
20200221:0611;0.0;0.0;0.0;Mrz 34;Mai 38;0.0;;;;;
20200221:0711;131130.0;110.13;45052,00;Mrz 83;Mai 52;0.0;;;;;
20200221:0811;187254.0;134.35;45274,00;Apr 13;Mai 31;0.0;;;;;
20200221:0911;472896.0;306.88;20.37;05. Jun;06. Sep;0.0;;;;;
20200221:1011;432234.0;282.66;24.75;05. Mai;06. Sep;0.0;;;;;
20200221:1111;95796.0;76.98;45164,00;Mai 96;Mai 52;0.0;;;;;
20200221:1211;189342.0;136.63;26.25;07. Dez;Jun 76;0.0;;;;;
20200221:1311;630612.0;406.72;23.19;Jul 33;Mai 86;0.0;;;;;
20200221:1411;341154.0;229.72;17.97;Jul 56;Mai 52;0.0;;;;;
20200221:1511;188370.0;137.05;45149,00;Jul 48;Apr 62;0.0;;;;;
20200221:1611;0.0;Mrz 85;45019,00;07. Aug;04. Jul;0.0;;;;;
20200221:1711;0.0;0.0;0.0;Jun 68;Mrz 72;0.0;;;;;
20200221:1811;0.0;0.0;0.0;Jun 63;Mrz 79;0.0;;;;;
20200221:1911;0.0;0.0;0.0;Jun 14;Apr 14;0.0;;;;;
20200221:2011;0.0;0.0;0.0;Mai 88;Apr 21;0.0;;;;;
20200221:2111;0.0;0.0;0.0;Mai 91;Apr 48;0.0;;;;;
20200221:2211;0.0;0.0;0.0;Mai 99;Apr 69;0.0;;;;;
20200221:2311;0.0;0.0;0.0;06. Dez;Apr 69;0.0;;;;;
20200222:0011;0.0;0.0;0.0;Jun 48;Apr 69;0.0;;;;;
20200222:0111;0.0;0.0;0.0;Jun 46;Apr 69;0.0;;;;;
20200222:0211;0.0;0.0;0.0;Jun 52;Apr 69;0.0;;;;;
20200222:0311;0.0;0.0;0.0;Jun 61;Apr 97;0.0;;;;;
20200222:0411;0.0;0.0;0.0;Jun 42;05. Mrz;0.0;;;;;
20200222:0511;0.0;0.0;0.0;Jun 29;Mai 31;0.0;;;;;
20200222:0611;0.0;0.0;0.0;Jun 16;Mai 59;0.0;;;;;
20200222:0711;82548.0;73.01;29738,00;Jun 16;Mai 59;0.0;;;;;
20200222:0811;142686.0;107.5;14.45;06. Sep;Mai 79;0.0;;;;;
20200222:0911;870048.0;561.64;20.72;Jul 82;Mai 38;0.0;;;;;
20200222:1011;784656.0;507.35;45255,00;Aug 64;Mai 31;0.0;;;;;
20200222:1111;352026.0;239.03;27.16;09. Jul;Jun 14;0.0;;;;;
20200222:1211;316674.0;217.12;26.61;Sep 92;Jul 17;0.0;;;;;
20200222:1311;139968.0;106.81;23.53;10. Mai;8.0;0.0;;;;;
20200222:1411;292842.0;201.7;18.29;Sep 99;8.0;0.0;;;;;
20200222:1511;157176.0;118.07;14185,00;Sep 99;Aug 62;0.0;;;;;
20200222:1611;0.0;Apr 81;11749,00;Sep 76;Aug 14;0.0;;;;;
20200222:1711;0.0;0.0;0.0;Sep 47;Jul 52;0.0;;;;;
20200222:1811;0.0;0.0;0.0;Sep 25;07. Jan;0.0;;;;;
20200222:1911;0.0;0.0;0.0;Aug 44;Jun 48;0.0;;;;;
20200222:2011;0.0;0.0;0.0;08. Feb;Jun 21;0.0;;;;;
20200222:2111;0.0;0.0;0.0;8.0;Jun 69;0.0;;;;;
20200222:2211;0.0;0.0;0.0;Jul 64;Jun 55;0.0;;;;;
20200222:2311;0.0;0.0;0.0;07. Apr;Jun 14;0.0;;;;;
20200223:0011;0.0;0.0;0.0;07. Apr;06. Jul;0.0;;;;;
20200223:0111;0.0;0.0;0.0;Jul 34;Mai 93;0.0;;;;;
20200223:0211;0.0;0.0;0.0;Jul 26;Mai 66;0.0;;;;;
20200223:0311;0.0;0.0;0.0;07. Sep;Mai 45;0.0;;;;;
20200223:0411;0.0;0.0;0.0;Jun 81;05. Mrz;0.0;;;;;
20200223:0511;0.0;0.0;0.0;Jun 49;04. Sep;0.0;;;;;
20200223:0611;0.0;0.0;0.0;Jun 43;Apr 83;0.0;;;;;
20200223:0711;5022.0;Nov 55;41456,00;Jun 42;4.0;0.0;;;;;
20200223:0811;53622.0;49.07;14.78;Jun 49;Mrz 66;0.0;;;;;
20200223:0911;46692.0;44.26;45128,00;Jun 57;4.0;0.0;;;;;
20200223:1011;86544.0;71.2;25.48;Jun 67;Mrz 93;0.0;;;;;
20200223:1111;77652.0;65.43;27.53;Jun 99;Mrz 38;0.0;;;;;
20200223:1211;102348.0;81.79;26.97;Jul 18;Feb 41;0.0;;;;;
20200223:1311;96048.0;77.94;23.87;Aug 23;Mrz 38;0.0;;;;;
20200223:1411;73836.0;63.51;18.61;Sep 84;Jun 76;0.0;;;;;
20200223:1511;52704.0;49.07;25143,00;10. Feb;Jul 38;0.0;;;;;
20200223:1611;1494.0;07. Jul;45080,00;Sep 72;Jun 48;0.0;;;;;
20200223:1711;0.0;0.0;0.0;Aug 15;Jun 21;0.0;;;;;
20200223:1811;0.0;0.0;0.0;Jun 31;Mai 45;0.0;;;;;
20200223:1911;0.0;0.0;0.0;Mai 47;07. Jan;0.0;;;;;
20200223:2011;0.0;0.0;0.0;Apr 94;Jun 55;0.0;;;;;
20200223:2111;0.0;0.0;0.0;Apr 56;Jun 97;0.0;;;;;
20200223:2211;0.0;0.0;0.0;04. Mrz;Jun 41;0.0;;;;;
20200223:2311;0.0;0.0;0.0;Apr 13;Mai 86;0.0;;;;;
20200224:0011;0.0;0.0;0.0;Apr 21;Mai 86;0.0;;;;;
20200224:0111;0.0;0.0;0.0;Apr 18;Mai 72;0.0;;;;;
20200224:0211;0.0;0.0;0.0;Apr 22;Mai 52;0.0;;;;;
20200224:0311;0.0;0.0;0.0;Apr 23;Mai 24;0.0;;;;;
20200224:0411;0.0;0.0;0.0;Apr 18;Apr 97;0.0;;;;;
20200224:0511;0.0;0.0;0.0;Apr 19;Apr 76;0.0;;;;;
20200224:0611;0.0;0.0;0.0;04. Jan;Apr 55;0.0;;;;;
20200224:0711;30960.0;32.72;16984,00;Apr 55;Apr 28;0.0;;;;;
20200224:0811;102096.0;80.82;45275,00;Apr 88;Mrz 59;0.0;;;;;
20200224:0911;272466.0;186.84;21.42;05. Mrz;Mrz 93;0.0;;;;;
20200224:1011;579726.0;375.85;25.84;Mai 98;Mrz 93;0.0;;;;;
20200224:1111;486882.0;320.32;45196,00;Jun 93;Mrz 72;0.0;;;;;
20200224:1211;118728.0;92.37;27.33;07. Mrz;03. Jan;0.0;;;;;
20200224:1311;187002.0;135.77;24.22;Jul 41;Mrz 17;0.0;;;;;
20200224:1411;77634.0;65.43;18.93;Jun 97;03. Jan;0.0;;;;;
20200224:1511;134964.0;102.5;36100,00;06. Mrz;Mrz 45;0.0;;;;;
20200224:1611;810.0;Jun 74;32568,00;05. Jan;Apr 21;0.0;;;;;
20200224:1711;0.0;0.0;0.0;Mrz 87;Apr 48;0.0;;;;;
20200224:1811;0.0;0.0;0.0;Mrz 98;Apr 28;0.0;;;;;
20200224:1911;0.0;0.0;0.0;Mai 14;Apr 48;0.0;;;;;
20200224:2011;0.0;0.0;0.0;07. Apr;Apr 76;0.0;;;;;
20200224:2111;0.0;0.0;0.0;Aug 63;Mai 17;0.0;;;;;
20200224:2211;0.0;0.0;0.0;Sep 33;Mai 59;0.0;;;;;
20200224:2311;0.0;0.0;0.0;Sep 48;Mai 79;0.0;;;;;
20200225:0011;0.0;0.0;0.0;Sep 53;Mai 93;0.0;;;;;
20200225:0111;0.0;0.0;0.0;Sep 57;Jun 14;0.0;;;;;
20200225:0211;0.0;0.0;0.0;09. Mai;Jun 21;0.0;;;;;
20200225:0311;0.0;0.0;0.0;Sep 28;Jun 21;0.0;;;;;
20200225:0411;0.0;0.0;0.0;08. Sep;Jun 21;0.0;;;;;
20200225:0511;0.0;0.0;0.0;Aug 29;Mai 31;0.0;;;;;
20200225:0611;0.0;0.0;0.0;Jul 78;05. Mrz;0.0;;;;;
20200225:0711;204966.0;165.36;28672,00;Jul 49;Apr 83;0.0;;;;;
20200225:0811;571896.0;381.33;15.46;Jul 37;Apr 41;0.0;;;;;
20200225:0911;682920.0;442.36;21.78;Jul 65;Mai 17;0.0;;;;;
20200225:1011;298602.0;204.73;26.21;Jul 95;Mai 72;0.0;;;;;
20200225:1111;496674.0;326.41;28.27;Aug 25;6.0;0.0;;;;;
20200225:1211;407412.0;271.82;45134,00;Aug 72;Jun 76;0.0;;;;;
20200225:1311;1121958.0;722.21;24.56;Aug 79;Jun 62;0.0;;;;;
20200225:1411;791820.0;510.94;19.25;Aug 79;Jun 41;0.0;;;;;
20200225:1511;440586.0;295.97;47453,00;Aug 39;Mai 93;0.0;;;;;
20200225:1611;21762.0;27.13;42826,00;Jul 77;05. Mrz;0.0;;;;;
20200225:1711;0.0;0.0;0.0;7.0;Apr 48;0.0;;;;;
20200225:1811;0.0;0.0;0.0;06. Apr;Apr 21;0.0;;;;;
20200225:1911;0.0;0.0;0.0;05. Aug;Apr 21;0.0;;;;;
20200225:2011;0.0;0.0;0.0;Mai 24;Mrz 79;0.0;;;;;
20200225:2111;0.0;0.0;0.0;Apr 74;Mrz 38;0.0;;;;;
20200225:2211;0.0;0.0;0.0;Apr 47;03. Jan;0.0;;;;;
20200225:2311;0.0;0.0;0.0;04. Jul;Feb 97;0.0;;;;;
20200226:0011;0.0;0.0;0.0;Mrz 47;02. Sep;0.0;;;;;
20200226:0111;0.0;0.0;0.0;Feb 87;Feb 83;0.0;;;;;
20200226:0211;0.0;0.0;0.0;Feb 42;Feb 76;0.0;;;;;
20200226:0311;0.0;0.0;0.0;Feb 52;Feb 83;0.0;;;;;
20200226:0411;0.0;0.0;0.0;Feb 55;Feb 28;0.0;;;;;
20200226:0511;0.0;0.0;0.0;Feb 17;Jan 86;0.0;;;;;
20200226:0611;0.0;0.0;0.0;Jan 74;Jan 72;0.0;;;;;
20200226:0711;51696.0;47.39;45268,00;01. Jun;Jan 38;0.0;;;;;
20200226:0811;126324.0;95.18;15.81;Jan 27;Jan 31;0.0;;;;;
20200226:0911;149346.0;109.69;22.14;Jan 73;Jan 59;0.0;;;;;
20200226:1011;369702.0;244.99;26.58;Feb 54;Jan 79;0.0;;;;;
20200226:1111;232272.0;161.59;28.65;03. Dez;Feb 21;0.0;;;;;
20200226:1211;682848.0;439.8;45105,00;04. Apr;Feb 48;0.0;;;;;
20200226:1311;191142.0;136.69;24.91;04. Mrz;Feb 76;0.0;;;;;
20200226:1411;316800.0;213.55;19.58;Apr 87;03. Mrz;0.0;;;;;
20200226:1511;131148.0;99.43;21885,00;Apr 84;Mrz 38;0.0;;;;;
20200226:1611;0.0;Mrz 85;16893,00;Apr 19;Mrz 86;0.0;;;;;
20200226:1711;0.0;0.0;0.0;03. Apr;Mrz 93;0.0;;;;;
20200226:1811;0.0;0.0;0.0;Feb 94;Mrz 72;0.0;;;;;
20200226:1911;0.0;0.0;0.0;Feb 48;Mrz 72;0.0;;;;;
20200226:2011;0.0;0.0;0.0;Jan 97;Mrz 38;0.0;;;;;
20200226:2111;0.0;0.0;0.0;Jan 78;Mrz 17;0.0;;;;;
20200226:2211;0.0;0.0;0.0;Jan 41;Mrz 24;0.0;;;;;
20200226:2311;0.0;0.0;0.0;01. Mai;Mrz 31;0.0;;;;;
20200227:0011;0.0;0.0;0.0;0.99;Mrz 31;0.0;;;;;
20200227:0111;0.0;0.0;0.0;0.76;Mrz 24;0.0;;;;;
20200227:0211;0.0;0.0;0.0;0.8;Mrz 38;0.0;;;;;
20200227:0311;0.0;0.0;0.0;0.94;Mrz 45;0.0;;;;;
20200227:0411;0.0;0.0;0.0;01. Feb;Mrz 38;0.0;;;;;
20200227:0511;0.0;0.0;0.0;Jan 51;Mrz 31;0.0;;;;;
20200227:0611;0.0;0.0;0.0;Jan 62;Mrz 31;0.0;;;;;
20200227:0711;36936.0;36.56;16650,00;0.92;Mrz 24;0.0;;;;;
20200227:0811;214920.0;149.84;16.16;Jan 68;Apr 14;0.0;;;;;
20200227:0911;279540.0;188.81;45068,00;Feb 52;Apr 69;0.0;;;;;
20200227:1011;662670.0;422.76;26.96;Mrz 28;Mrz 86;0.0;;;;;
20200227:1111;687546.0;440.78;29.02;Mrz 91;Mrz 31;0.0;;;;;
20200227:1211;540432.0;351.17;28.43;Apr 88;Mrz 17;0.0;;;;;
20200227:1311;454788.0;299.11;25.26;Mai 25;Feb 62;0.0;;;;;
20200227:1411;260676.0;180.2;45188,00;Mai 41;02. Jul;0.0;;;;;
20200227:1511;221994.0;157.25;32843,00;Mai 24;Jan 38;0.0;;;;;
20200227:1611;2376.0;Aug 66;27120,00;Apr 86;0.76;0.0;;;;;
20200227:1711;0.0;0.0;0.0;Apr 18;Jan 17;0.0;;;;;
20200227:1811;0.0;0.0;0.0;Mrz 28;Jan 24;0.0;;;;;
20200227:1911;0.0;0.0;0.0;Feb 56;Jan 24;0.0;;;;;
20200227:2011;0.0;0.0;0.0;01. Jul;Jan 31;0.0;;;;;
20200227:2111;0.0;0.0;0.0;Jan 47;Jan 52;0.0;;;;;
20200227:2211;0.0;0.0;0.0;Jan 45;Jan 72;0.0;;;;;
20200227:2311;0.0;0.0;0.0;Jan 29;Jan 93;0.0;;;;;
20200228:0011;0.0;0.0;0.0;01. Jun;Feb 34;0.0;;;;;
20200228:0111;0.0;0.0;0.0;0.53;Feb 69;0.0;;;;;
20200228:0211;0.0;0.0;0.0;0.26;03. Mrz;0.0;;;;;
20200228:0311;0.0;0.0;0.0;0.33;Mrz 38;0.0;;;;;
20200228:0411;0.0;0.0;0.0;0.66;Mrz 79;0.0;;;;;
20200228:0511;0.0;0.0;0.0;01. Dez;Mrz 93;0.0;;;;;
20200228:0611;0.0;0.0;0.0;Jan 32;4.0;0.0;;;;;
20200228:0711;101898.0;82.58;29068,00;Jan 54;Apr 48;0.0;;;;;
20200228:0811;414702.0;273.52;16.51;Feb 37;Mrz 72;0.0;;;;;
20200228:0911;657900.0;417.73;22.87;Mrz 69;Jun 28;0.0;;;;;
20200228:1011;1094130.0;694.16;27.34;Apr 92;06. Jul;0.0;;;;;
20200228:1111;655848.0;421.37;45045,00;Mai 87;Mai 45;0.0;;;;;
20200228:1211;754308.0;483.84;45166,00;Jun 89;Mai 93;0.0;;;;;
20200228:1311;752616.0;483.58;25.61;Jul 34;Mai 72;0.0;;;;;
20200228:1411;150912.0;112.73;20.23;Jul 44;Mai 24;0.0;;;;;
20200228:1511;480960.0;320.09;13.19;Jul 15;Apr 69;0.0;;;;;
20200228:1611;170424.0;138.68;44990,00;06. Mrz;Mrz 52;0.0;;;;;
20200228:1711;0.0;0.0;0.0;05. Nov;Feb 76;0.0;;;;;
20200228:1811;0.0;0.0;0.0;Apr 13;Feb 55;0.0;;;;;
20200228:1911;0.0;0.0;0.0;04. Mai;02. Sep;0.0;;;;;
20200228:2011;0.0;0.0;0.0;Mrz 89;Mrz 24;0.0;;;;;
20200228:2111;0.0;0.0;0.0;Mrz 85;Mrz 52;0.0;;;;;
20200228:2211;0.0;0.0;0.0;Mrz 77;Mrz 86;0.0;;;;;
20200228:2311;0.0;0.0;0.0;Mrz 29;Apr 14;0.0;;;;;
20200229:0011;0.0;0.0;0.0;Feb 26;Apr 55;0.0;;;;;
20200229:0111;0.0;0.0;0.0;01. Jun;Apr 83;0.0;;;;;
20200229:0211;0.0;0.0;0.0;Jan 65;Apr 41;0.0;;;;;
20200229:0311;0.0;0.0;0.0;02. Apr;4.0;0.0;;;;;
20200229:0411;0.0;0.0;0.0;Mrz 52;4.0;0.0;;;;;
20200229:0511;0.0;0.0;0.0;Apr 47;Apr 21;0.0;;;;;
20200229:0611;0.0;0.0;0.0;05. Jun;Apr 21;0.0;;;;;
20200229:0711;25704.0;28.87;29068,00;Mai 13;Apr 14;0.0;;;;;
20200229:0811;193482.0;138.94;16.51;Mai 82;Apr 34;0.0;;;;;
20200229:0911;288666.0;198.1;22.87;Jun 97;Apr 34;0.0;;;;;
20200229:1011;1046700.0;684.49;27.34;08. Apr;Mrz 45;0.0;;;;;
20200229:1111;1184670.0;781.73;45045,00;Sep 46;Mrz 86;0.0;;;;;
20200229:1211;893934.0;590.33;45166,00;Nov 46;Mrz 93;0.0;;;;;
20200229:1311;954684.0;632.2;25.61;Dez 66;Apr 41;0.0;;;;;
20200229:1411;112644.0;90.45;20.23;13.16;Apr 83;0.0;;;;;
20200229:1511;254682.0;182.45;13.19;13. Nov;05. Mrz;0.0;;;;;
20200229:1611;11862.0;18.28;44990,00;Dez 62;Apr 83;0.0;;;;;
20200229:1711;0.0;0.0;0.0;Dez 44;Mai 45;0.0;;;;;
20200229:1811;0.0;0.0;0.0;Nov 42;6.0;0.0;;;;;
20200229:1911;0.0;0.0;0.0;Sep 93;Jun 14;0.0;;;;;
20200229:2011;0.0;0.0;0.0;Aug 34;Mai 52;0.0;;;;;
20200229:2111;0.0;0.0;0.0;Jul 15;Apr 76;0.0;;;;;
20200229:2211;0.0;0.0;0.0;Jun 38;Apr 55;0.0;;;;;
20200229:2311;0.0;0.0;0.0;Mai 85;Apr 55;0.0;;;;;
20200301:0011;0.0;0.0;0.0;Mai 65;Apr 62;0.0;;;;;
20200301:0111;0.0;0.0;0.0;Mai 58;Apr 83;0.0;;;;;
20200301:0211;0.0;0.0;0.0;Mai 49;Apr 69;0.0;;;;;
20200301:0311;0.0;0.0;0.0;Mai 25;Apr 41;0.0;;;;;
20200301:0411;0.0;0.0;0.0;5.0;Apr 28;0.0;;;;;
20200301:0511;0.0;0.0;0.0;Apr 82;Apr 28;0.0;;;;;
20200301:0611;0.0;0.0;0.0;Apr 78;Apr 28;0.0;;;;;
20200301:0711;230868.0;176.91;41518,00;Apr 96;Apr 21;0.0;;;;;
20200301:0811;559674.0;370.91;16.86;Jun 19;Mrz 45;0.0;;;;;
20200301:0911;396720.0;264.74;23.24;Jul 38;Apr 55;0.0;;;;;
20200301:1011;224820.0;159.48;27.71;Aug 19;Mai 72;0.0;;;;;
20200301:1111;642690.0;419.01;29.78;Sep 21;Mai 86;0.0;;;;;
20200301:1211;916812.0;595.27;29.17;Sep 73;Mai 66;0.0;;;;;
20200301:1311;715374.0;465.39;25.96;Sep 48;Mai 31;0.0;;;;;
20200301:1411;796446.0;517.82;20.55;Sep 53;Mai 31;0.0;;;;;
20200301:1511;447984.0;302.15;13.49;Sep 54;Apr 76;0.0;;;;;
20200301:1611;171558.0;139.71;11444,00;Aug 82;Mrz 93;0.0;;;;;
20200301:1711;0.0;0.0;0.0;Jul 92;03. Jan;0.0;;;;;
20200301:1811;0.0;0.0;0.0;07. Jan;Feb 62;0.0;;;;;
20200301:1911;0.0;0.0;0.0;Jun 34;Feb 62;0.0;;;;;
20200301:2011;0.0;0.0;0.0;Jun 19;Feb 55;0.0;;;;;
20200301:2111;0.0;0.0;0.0;Mai 71;Feb 55;0.0;;;;;
20200301:2211;0.0;0.0;0.0;Mai 48;Feb 34;0.0;;;;;
20200301:2311;0.0;0.0;0.0;Mai 24;Feb 14;0.0;;;;;
20200302:0011;0.0;0.0;0.0;Apr 96;02. Jul;0.0;;;;;
20200302:0111;0.0;0.0;0.0;Apr 69;2.0;0.0;;;;;
20200302:0211;0.0;0.0;0.0;Apr 69;Jan 79;0.0;;;;;
20200302:0311;0.0;0.0;0.0;Apr 87;Jan 45;0.0;;;;;
20200302:0411;0.0;0.0;0.0;05. Mrz;0.83;0.0;;;;;
20200302:0511;0.0;0.0;0.0;Mai 14;02. Jul;0.0;;;;;
20200302:0611;0.0;0.0;0.0;Apr 78;Mrz 31;0.0;;;;;
20200302:0711;98676.0;80.56;17411,00;Apr 51;Feb 69;0.0;;;;;
20200302:0811;651960.0;427.66;17.22;Apr 99;Mrz 79;0.0;;;;;
20200302:0911;938970.0;603.78;23.61;Mai 78;Apr 28;0.0;;;;;
20200302:1011;677304.0;439.53;44954,00;Jun 63;Mrz 45;0.0;;;;;
20200302:1111;1197792.0;794.02;30.17;Jul 75;Feb 69;0.0;;;;;
20200302:1211;1160856.0;777.14;29.54;08. Jun;02. Jul;0.0;;;;;
20200302:1311;1102734.0;736.7;26.31;Aug 93;2.0;0.0;;;;;
20200302:1411;899658.0;594.75;20.88;Sep 19;Feb 41;0.0;;;;;
20200302:1511;602820.0;404.18;45151,00;09. Dez;02. Sep;0.0;;;;;
20200302:1611;79398.0;70.94;45082,00;Aug 44;Feb 69;0.0;;;;;
20200302:1711;0.0;0.0;0.0;Jul 36;Feb 76;0.0;;;;;
20200302:1811;0.0;0.0;0.0;Jun 59;Feb 69;0.0;;;;;
20200302:1911;0.0;0.0;0.0;Jun 17;Feb 76;0.0;;;;;
20200302:2011;0.0;0.0;0.0;05. Sep;Feb 62;0.0;;;;;
20200302:2111;0.0;0.0;0.0;Mai 57;Feb 21;0.0;;;;;
20200302:2211;0.0;0.0;0.0;05. Feb;Jan 86;0.0;;;;;
20200302:2311;0.0;0.0;0.0;Apr 95;Jan 66;0.0;;;;;
20200303:0011;0.0;0.0;0.0;Apr 77;Jan 59;0.0;;;;;
20200303:0111;0.0;0.0;0.0;04. Mai;Jan 45;0.0;;;;;
20200303:0211;0.0;0.0;0.0;Apr 32;Jan 24;0.0;;;;;
20200303:0311;0.0;0.0;0.0;04. Jan;0.97;0.0;;;;;
20200303:0411;0.0;0.0;0.0;Mrz 68;0.97;0.0;;;;;
20200303:0511;0.0;0.0;0.0;Mrz 62;0.76;0.0;;;;;
20200303:0611;0.0;0.0;0.0;04. Jul;0.14;0.0;;;;;
20200303:0711;146538.0;113.98;29830,00;Mrz 69;Jan 17;0.0;;;;;
20200303:0811;261144.0;180.89;17.58;Apr 67;02. Jul;0.0;;;;;
20200303:0911;153504.0;113.54;23.98;05. Sep;Mrz 38;0.0;;;;;
20200303:1011;329544.0;221.82;28.48;Mai 18;Apr 34;0.0;;;;;
20200303:1111;463014.0;303.05;30.55;Mai 23;Apr 69;0.0;;;;;
20200303:1211;481536.0;314.36;29.92;Mai 54;05. Mrz;0.0;;;;;
20200303:1311;640800.0;413.39;26.66;Jun 29;Apr 62;0.0;;;;;
20200303:1411;388548.0;259.23;44978,00;07. Jan;04. Jul;0.0;;;;;
20200303:1511;375588.0;254.39;44940,00;Jul 46;Mrz 31;0.0;;;;;
20200303:1611;85050.0;74.08;32264,00;07. Feb;Feb 48;0.0;;;;;
20200303:1711;0.0;0.0;0.0;Mai 94;Feb 21;0.0;;;;;
20200303:1811;0.0;0.0;0.0;Apr 75;Feb 28;0.0;;;;;
20200303:1911;0.0;0.0;0.0;Mrz 87;Feb 41;0.0;;;;;
20200303:2011;0.0;0.0;0.0;03. Apr;Feb 76;0.0;;;;;
20200303:2111;0.0;0.0;0.0;Feb 99;Feb 76;0.0;;;;;
20200303:2211;0.0;0.0;0.0;Feb 64;Feb 62;0.0;;;;;
20200303:2311;0.0;0.0;0.0;02. Mrz;Feb 55;0.0;;;;;
20200304:0011;0.0;0.0;0.0;Feb 13;Feb 41;0.0;;;;;
20200304:0111;0.0;0.0;0.0;Jan 96;Feb 34;0.0;;;;;
20200304:0211;0.0;0.0;0.0;Jan 71;Feb 28;0.0;;;;;
20200304:0311;0.0;0.0;0.0;Jan 58;Feb 28;0.0;;;;;
20200304:0411;0.0;0.0;0.0;Jan 43;Feb 28;0.0;;;;;
20200304:0511;0.0;0.0;0.0;01. Mrz;Feb 28;0.0;;;;;
20200304:0611;0.0;0.0;0.0;01. Mrz;Feb 21;0.0;;;;;
20200304:0711;132516.0;102.13;42644,00;0.82;Feb 28;0.0;;;;;
20200304:0811;319860.0;215.24;17.94;Feb 47;Feb 34;0.0;;;;;
20200304:0911;384876.0;254.62;24.36;04. Sep;Mrz 45;0.0;;;;;
20200304:1011;504630.0;328.94;28.87;05. Sep;Mrz 79;0.0;;;;;
20200304:1111;1023228.0;662.02;30.94;Mai 95;Mrz 59;0.0;;;;;
20200304:1211;745362.0;482.08;30.29;Jun 29;Mrz 52;0.0;;;;;
20200304:1311;448650.0;296.41;44953,00;Jun 72;Mrz 72;0.0;;;;;
20200304:1411;283716.0;194.98;21.53;Jun 96;Mrz 86;0.0;;;;;
20200304:1511;141768.0;106.97;45030,00;06. Sep;03. Jan;0.0;;;;;
20200304:1611;92358.0;78.88;42887,00;Jun 56;Feb 21;0.0;;;;;
20200304:1711;0.0;0.0;0.0;05. Jun;Jan 86;0.0;;;;;
20200304:1811;0.0;0.0;0.0;Apr 48;02. Jul;0.0;;;;;
20200304:1911;0.0;0.0;0.0;Mrz 85;02. Jul;0.0;;;;;
20200304:2011;0.0;0.0;0.0;Mrz 53;Feb 21;0.0;;;;;
20200304:2111;0.0;0.0;0.0;Mrz 24;Feb 28;0.0;;;;;
20200304:2211;0.0;0.0;0.0;Feb 93;Feb 34;0.0;;;;;
20200304:2311;0.0;0.0;0.0;Feb 54;Feb 21;0.0;;;;;
20200305:0011;0.0;0.0;0.0;02. Feb;Jan 93;0.0;;;;;
20200305:0111;0.0;0.0;0.0;Jan 62;Jan 86;0.0;;;;;
20200305:0211;0.0;0.0;0.0;01. Apr;Jan 79;0.0;;;;;
20200305:0311;0.0;0.0;0.0;0.42;Jan 79;0.0;;;;;
20200305:0411;0.0;0.0;0.0;-0.07;Jan 79;0.0;;;;;
20200305:0511;0.0;0.0;0.0;-0.54;Jan 86;0.0;;;;;
20200305:0611;0.0;0.0;0.0;-0.74;Jan 93;0.0;;;;;
20200305:0711;289368.0;212.3;18902,00;0.24;Jan 72;0.0;;;;;
20200305:0811;666270.0;435.57;45003,00;Feb 62;Jan 86;0.0;;;;;
20200305:0911;765414.0;496.51;24.74;Apr 95;Feb 14;0.0;;;;;
